Name,DetailedInfo,SupportInfo,Target,HowtoRegister,URL,Category1,Category2,Category3,toktokid
"가사 · 간병 방문 지원사업","일상생활이 어려운 저소득층 가정에 요양보호사가 방문하여
가사와 간병서비스를 제공합니다.","한 달에 일정기간 동안 가사 또는 간병 서비스를 이용할 수 있는 이용권(바우처)을 지급합니다.
지원기간: 바우처 자격 결정일로부터 1년
* 단. 재판정 절차를 통해 1년 단위로 연장 가능
지원시간: 월 24시간 또는 27시간(이용자가 선택)
서비스 가격: 월 244.800원(24시간) 또는 월 275.400원(27시간)
* 시간당 단가 10.200원
정부지원금: 소득수준 및 이용시간에 따라 차등 지원
본인부담금: 서비스 가격에서 정부지원금을 뺀 차액 부담","만 65세 미만의 생계·의료·주거·교육급여 수급자 또는 차상위계층 중 가사·간병서비스가 필요하신 분에게 지원합니다.","대상자의 주민등록상 주소지 읍/면/동 주민센터에 방문하여 신청합니다",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=05&searchCtgId=021&welInfSno=357&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,중장년,보호(돌봄/안전),97
"풍수해보험료 지원","풍수해로 인한 피해를 빠르고 공정하게 보상하기 위해 행정안전부가 주관하고
민간보험사가 운영하는 정책보험으로 보험 가입자가 부담해야 할 보험료의 일부를
국가 및 지자체에서 지원하여 저렴한 보험료로 피해 보상을 받도록 합니다.","풍수해보험 가입자가 부담하여야 하는 보험료의 일부를 국가 및 지자체에서 지원합니다.
대상별 지원율은 다음과 같습니다.
일반(주택 및 온실): 보험료의 52.5~92%
차상위계층: 보험료의 75~92%
기초생활수급자: 보험료의 86.2~92%
소상공인의 상가 및 공장: 59~92%","주택소유자·세입자 및 온실 소유자. 소상공인의 상가 및 공장 소유자 및 세입자 중 풍수해보험에 가입하는 국민에게 보험료 일부를 지원합니다.
주택(동산 포함)이나 온실(비닐하우스 포함). 소상공인의 상가 및 공장이 풍수해로 피해를 입었을 경우에 지원합니다.
대상재해는 태풍·홍수·호우·강풍·풍랑·해일·대설·지진으로 인한 피해입니다.","민간보험사(DB손해보험·현대해상·삼성화재·KB손해보험·NH농협손해보험).시/군/구청. 읍/면/동 주민센터에 방문하거나 전화로 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=05&searchCtgId=021&welInfSno=113&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,중장년,보호(돌봄/안전),98
참전명예수당,"참전 유공자의 안정적인 생활과 복지 향상을 위해 명예 수당을 지급합니다.","참전유공자에게 월 32만원을 지원합니다.","65세 이상인 참전유공자를 지원합니다.
단. 수당 지급 대상자가 전상군경. 공상군경. 무공수훈자. 6.25재일학도의용군인으로서 보훈급여금을 받거나 고엽제후유의증수당을 지급받는 경우에는 참전명예수당과 기존의 지원 중 한가지를 선택해야 합니다.","관할 보훈(지)청 또는 제주보훈청에 참전명예수당 예금계좌 등의 신청서를 제출합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=06&searchCtgId=022&welInfSno=274&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,노년,생활지원,99
"독거노인종합지원센터 운영","독거노인 보호를 위해 노인돌봄 기본서비스 및 독거노인 사랑잇기사업 등의
원활한 추진을 도와줍니다.","지역별 독거노인종합지원센터의 운영비를 지원합니다.
독거노인 사랑잇기사업을 지원합니다.
전화 안부 서비스. 후원물품을 지원합니다.
노인상담전화를 운영합니다.","독거노인을 지원합니다.","독거노인종합지원센터를 방문하거나. 전화로 문의 후 서비스 신청이 가능합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=06&searchCtgId=022&welInfSno=34&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,노년,생활지원,100
"주택담보 노후연금 보증","소득이 없거나 부족한 노인이. 보유하고 있는 주택을 담보로 매월 일정금액의
대출금을 연금형식으로 받아 안정적인 노후 생활을 할 수 있습니다.","주택연금을 매달 지급(월 지급금은 주택가격 및 연령에 따라 산정)하고. 종신거주를 보장합니다.
주택연금을 일시 인출금(주택가격 및 연령에 따라 산정)으로 지급하여 선순위 채권(대출금. 임차보증금 등)에 상환할 수 있도록 지원합니다.
다음과 같은 세제혜택을 드립니다.
근저당설정시 등록세 75% 감면(2021.12.31까지. 주택보유수 및 주택가격에 따라 차등감면 적용)·농특세 면제. 국민주택채권 매입 면제
재산세 25% 감면(2021.12.31.까지. 1가구 1주택인 경우로 한정. 공시가 5억원 한도)
연금소득자의 경우에는 주택연금 대출이자비용 소득공제(연간 200만원 한도)","시가 9억원 이하의 주택 한 채를 소유한 분으로 만 60세 이상이면 지원합니다. 부부인 경우 연장자 기준입니다.
부부기준으로 보유주택의 합산가격이 9억원 이하이면 거주하는 주택으로 주택연금을 가입하고. 9억원을 초과하면 2주택을 보유한 경우에 한하여 3년 이내에 담보주택 이외의 주택을 처분한다는 조건으로 가입할 수 있습니다.
주택법상 주택 및 노인복지주택. 주택면적 1/2 이상인 복합용도주택에 지원합니다.","한국주택금융공사 지점을 방문하여 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=06&searchCtgId=022&welInfSno=207&pageGb=1&domainName=&firstIndex=20&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,노년,생활지원,101
"고령층 정보화교육","정보 취약계층인 고령층의 IT 활용능력 향상을 통해 세대 간 정보격차 해소 및
사회경제적으로 자생력과 경쟁력을 갖출 수 있도록 정보화 교육을 지원합니다.","지역별 민간단체 정보화교육기관 운영을 통한 기초 및 실용교육을 실시합니다.","55세 이상인 자를 대상으로 지원합니다.","17개 광역시·도에서 선정한 교육기관을 통해 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=06&searchCtgId=022&welInfSno=114&pageGb=1&domainName=&firstIndex=40&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,노년,생활지원,102
"보훈요양원 이용지원","장기요양이 필요한 국가유공자 등이 보훈요양원을 이용할 시.
본인부담금의 일부를 지원함으로써 경제적인 부담을 덜고. 안락한 노후생활을 할 수 있도록 보장합니다.","보훈요양원 이용에 따른 본인부담금의 일부(40~80%)를 감면합니다.
독립유공자. 상이 국가유공자 : 의료급여자 및 본인부담금감경대상자. 생활곤란자에 한해 본인부담금의 80% 지원
비상이 유공자. 배우자. 유족 중 부모(선순위) : 의료급여자 및 본인부담금감경대상자는 본인부담금의 60% 지원. 생활곤란자는 본인부담금의 40% 지원
고엽제후유의증환자 중 장애정도판정자 및 참전유공자 : 의료급여자 및 본인부담금감경대상자는 본인부담금의 60% 지원
식재료비. 간식비. 상급침실료 등 비급여 부분은 본인부담","보훈요양원에 입소하고. 아래 내용에 해당하는 대상자에게 지원합니다.
독립유공자. 국가유공자. 5·18민주유공자. 특수임무유공자 본인 및 배우자. 유족 중 부모(선순위)
고엽제후유의증환자 중 장애정도판정자 및 참전유공자 본인","주소지 관할 보훈(지)청을 방문하여 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=06&searchCtgId=023&welInfSno=260&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,노년,건강지원,103
"의료급여 틀니·치과임플란트","노인 수급권자의 경제적 부담을 완화하고. 치아건강 증진을 위해 틀니 및
치과 임플란트에 대하여 의료급여를 지원합니다.","틀니 및 치과 임플란트에 대한 의료급여를 다음과 같이 지원합니다.
자격별 급여지원비율

급여내용 1종 2종
틀니 급여비용 총액의 100분의 95 급여비용 총액의 100분의 85
임플란트 급여비용 총액의 100분의 80 급여비용 총액의 100분의 70
수익자부담은 입원·외래 구분 없이 아래와 같습니다.
틀니 : 급여비용총액의 1종 수급권자 5%. 2종 수급권자 15%
임플란트 : 급여비용총액의 1종 수급권자 10%. 2종수급권자 20%","만 65세 이상의 의료급여수급권자이면서. 치과 병·의원에서 발급받은 틀니(치과 임플란트) 등록신청서를 관할 시·군·구청 또는 읍·면·동에 방문하여 제출·등록하신 분을 지원합니다.(사전등록제 실시)
틀니는 동일부위(상악·하악) 동일종류(완전틀니·부분틀니)의 경우 7년에 1회 급여적용이 원칙이며. 구강상태가 심각하게 변화되어 새로운 틀니가 필요한 경우 7년 이내에 재 제작 가능
치과 임플란트는 1인당 평생 2개 급여 적용
진료전달체계: 의료급여 진료절차(1차→2차→3차) 준수","시/도. 시/군/구에 방문하여 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=06&searchCtgId=023&welInfSno=15207&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,노년,건강지원,104
"치매 치료관리비 지원사업","노후에도 안정적인 삶을 누릴 수 있도록 치매를 조기에 치료하고 지속적으로 관리하여 증상을 호전시키거나 심화를 예방합니다.","치매치료관리비 보험급여분 중 본인부담금(치매약제비 본인부담금 + 약 처방 당일의 진료비 본인부담금)을 월 3만원(연 36만원) 이내에서 실비로 지원합니다.
치료제는 복용 개월수에 따라 일괄 지급합니다.","해당 지역 주민(주민등록기준) 중 보건소(치매상담센터)에 치매환자로 등록된 자가 선정기준을 만족하면 지원합니다.","시/군/구 보건소를 방문하거나 우편으로 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=06&searchCtgId=023&welInfSno=239&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,노년,건강지원,105
"독거노인·중증장애인
응급안전알림서비스","독거노인과 장애인의 가정에 화재ㆍ가스 감지센서 등을 설치하여
응급상황 발생 시 독거노인 및 장애인 분들이 신속하게 대처하거나
소방서에 신고할 수 있는 체계를 구축합니다.
","응급안전안심 시스템을 활용하여 제공되는 서비스는 다음과 같습니다.
응급상황 모니터링
안전확인
생활교육
서비스 연계
제공방식은 다음과 같습니다.
독거노인 및 장애인 가정에 화재·가스 감지센서 및 응급호출기 등을 설치하여 응급상황에 상시 대응하고 안전 확인을 비주기적으로 실시합니다.
대상자의 안부 및 욕구를 파악하여 독거노인 응급안전돌보미시스템의 점검 및 사용법을 안내하고. 응급안전안심시스템 이용사례에 대해 교육합니다.
실제 응급상황 여부를 확인하고 사후관리를 진행합니다.
부재 등으로 인해 안전을 확인하지 못할 경우에는 이웃(이장 등)을 통해 안전 확인 조치를 합니다.","상시 보호가 필요한 독거노인 및 장애인에게 지원합니다.","시/도. 시/군/구에 방문하여 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=06&searchCtgId=023&welInfSno=242&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,노년,건강지원,106
"전립선 등 노인성질환 예방관리","전립선 질환을 조기에 진단하고. 예방과 관리를 위한 교육 및 홍보를 지원합니다.","보건소와 노인복지관을 대상으로 전립선 관리 교육을 실시합니다.
도서지역에 거주하고 있는 55세 이상 남성을 대상으로 전립선 무료검진 등을 지원합니다.","지역보건소 등을 지원합니다.
전립선 관리 환경이 취약한 도서지역 등에 거주하는 55세 이상 남성 중 전립선 비대 의심자를 지원합니다.","지역 보건소에 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=06&searchCtgId=023&welInfSno=51&pageGb=1&domainName=&firstIndex=20&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,노년,건강지원,107
